id,nome,numero,amostra,coleta,entrada,tipo1_ativo,tipo1_id,ph,tipo2_ativo,tipo2_id,Temperatura,tipo3_ativo,tipo3_id,Turbidez,tipo4_ativo,tipo4_id,Cor,tipo5_ativo,tipo5_id,Temperatura Ar,tipo6_ativo,tipo6_id,Nitrato,tipo7_ativo,tipo7_id,Nitrito,tipo8_ativo,tipo8_id,Nitrogênio Amoniacal Total,tipo9_ativo,tipo9_id,OD,tipo10_ativo,tipo10_id,DBO,concluido,processo_id,tipo_padrao,ponto,conclusao,tipo11_ativo,tipo11_id,Cloreto,tipo12_ativo,tipo12_id,Clorofila a,tipo13_ativo,tipo13_id,Fósforo Total,tipo14_ativo,tipo14_id,Salinidade,tipo15_ativo,tipo15_id,Condutividade elétrica,tipo16_ativo,tipo16_id,Sólidos suspensos totais,tipo17_ativo,tipo17_id,Sólidos totais dissolvidos,tipo18_ativo,tipo18_id,Sólidos totais,tipo19_ativo,tipo19_id,Coliformes Termotolerantes,tipo20_ativo,tipo20_id,Alcalinidade total,itens,data_conclusao,dentro,tipo21_ativo,tipo21_id,Alcalinidade em Hidrogênio,tipo22_ativo,tipo22_id,Alcalinidade em Carbonato,tipo23_ativo,tipo23_id,Alcalinidade em Bicarbonato,tipo24_ativo,tipo24_id,tipo24_resultado,tipo25_ativo,tipo25_id,Sulfato,legenda_padrao,emitido,impresso,x,y,processo_id2,fisicoquimica,codigo_instituicao,codigo_hidro,latitude,longitude,tipo26_ativo,tipo26_id,tipo26_resultado,tipo27_ativo,tipo27_id,tipo27_resultado,tipo28_ativo,tipo28_id,tipo28_resultado,tipo29_ativo,tipo29_id,tipo29_resultado,tipo30_ativo,tipo30_id,tipo30_resultado,hora_coleta,hora_entra_laboratorio,demanda,parametro_tipologia_id
12418,bal,,Água de praia,2018-09-10 00:00:00,2018-09-10 00:00:00,True,333,2,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,,Resolução CONAMA 274/2000,05L - Posto 5 - Entre a Praça 31 de Março e o Posto dos Bombeiros 04 - Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,10,2018-10-01 14:56:09.797561,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Padrões da Resolução CONAMA N.° 274/2000 .<b> </b> (NMP) Número Mais Provável.,False,False,561309.0,9585906.0,,False,,,,,,,,,,,,,,,,,,,,,,,
12612,Resolução CONAMA 274/2000 - Balneabilidade,1106/2018,Água da praia,2018-08-08 00:00:00,2018-08-08 00:00:00,True,446,130,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,15C - Posto 15 Entre a Volta da Jurema  e a foz do Riacho Maceió - Fortaleza/CE,Para a avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-10-24 16:09:00.874613,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,556567.0,9588330.0,,False,,,,,,,,,,,,,,,,,,,,,,,
12637,Resolução CONAMA 274/2000 - Balneabilidade,1290/2018,Água da praia,2018-10-10 00:00:00,2018-10-10 00:00:00,True,446,<18,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,20C - Posto 20 Entre o Aquário e o espigão da Rua João Cordeiro  - Fortaleza/CE,Para a avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-10-24 13:40:23.322898,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,553570.0,9589032.0,,False,,,,,,,,,,,,,,,,,,,,,,,
12719,Resolução CONAMA 274/2000 - Balneabilidade,1350/2018,Água da praia,2018-11-05 00:00:00,2018-11-05 00:00:00,True,446,20,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,20C - Posto 20 - Entre o Aquário e o espigão da Rua João Cordeiro - Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-11-20 15:26:04.053562,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,553570.0,9589032.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,
12755,"ART. 24º. Efluentes não sanitários, lançamento em Rede coletora de esgoto.",1380/2018,Efluente não sanitário tratado,2018-11-13 00:00:00,2018-11-13 00:00:00,True,6,7.8,True,8,27,True,494,5,True,456,12,True,495,458,True,493,150,True,417,66,True,13,0.232,True,496,2.3,False,0,4.1,True,315708,Ressolução COEMA Nº 02/2017,Saída final da E.T.E.,"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos pela Resolução COEMA Nº 02/2017, Artigo 24º.",False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,15,2018-11-21 10:29:51.734994,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões da Resolução COEMA N.º 02/2017, Art. 24º, para efluentes não sanitários, com lançamento em rede pública coletora de esgoto.",True,True,,,,True,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,
12792,Água doce Classe 2 - Ambiente Lótico,1376/2018,Água do rio Mundaú,2018-11-12 00:00:00,2018-11-12 00:00:00,True,105,7.3,True,106,3.3,True,107,56,True,108,25.9,True,109,0.3,True,110,0.002,True,111,0.22,True,112,Zero,True,116,6.2,True,117,9.6,True,",",para Classe 2 pela Resolução CONAMA 357/05,Bacia do Litoral -Sede municipal. Sob a ponte na Av. José Lopes Cabral.Uruburetama/CE,"Dentre as análises efetuadas, a amostra apresentou os parâmetros <b>DBO, Fósforo Total e Coliformes Termotolerantes </b> em desacordo com os padrões estabelecidos   pela Resolução CONAMA 357/05,para águas doces Classe 2.",True,212,183.4,True,119,25,True,120,6.6,True,310,0.59,True,122,3500,True,534,0.09,True,517,2,True,447,138,True,102,140,False,0,< LD,30,2018-12-10 14:57:43.379047,0.0,True,76,50,True,78,Ausente,True,79,Ausente,True,80,50,True,513,27.4,"Padrões estabelecidos pela Resolução CONAMA Nº. 357/05, para águas doces Classe 2.   <b>(NMP)</b> - Número mais provável",True,True,444647.0,9599292.0,,True,,,,,1.0,289.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,
12795,"ART. 24º. Efluentes não sanitários, lançamento em Rede coletora de esgoto.",1421/2018,Efluente não sanitário tratado,2018-11-28 00:00:00,2018-11-28 00:00:00,True,6,7.8,True,8,26.3,True,494,0.3,True,456,18.8,True,495,23,True,493,6,True,417,28,True,13,0.005,True,496,0.12,False,0,,True,349546,Ressolução COEMA Nº 02/2017,Saída do Sistema Separador de Água e Óleo - SAO,"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos pela Resolução COEMA Nº 02/2017, Artigo 24º.",False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,15,2018-12-03 11:30:29.097516,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões estabelecidos pela Resolução COEMA N.º 02/2017, Art. 24º, para efluentes não sanitários, com lançamento em rede coletora pública de esgoto. <br>",True,True,,,,True,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,
12827,"ART. 11º. Efluentes não sanitários, lançamento direto em corpo hídrico:",,Efluente não sanitário tratado,2018-12-04 00:00:00,2018-12-05 00:00:00,True,481,8.7,True,8,30.7,True,477,Ausência,True,473,29,True,13,0.017,True,147,137,True,25,53,True,261,Zero,True,297,13780,True,490,2.4,False,,Ressolução COEMA Nº 02/2017,Torneira do 3º tanque de armazenamento,"Dentre as análises efetuadas, a amostra apresentou o parâmetro <b> Condutividade Eletrica </b> em desacordo com o padrão estabelecido  pela Resolução COEMA Nº 02/2017, Artigo 42º.",True,497,9.2,False,0,,False,0,,True,104,<1.8,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,15,2018-12-13 14:37:37.918315,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões estabelecidos pela Resolução COEMA Nº. 02/2017, Artigo 42º, para efluentes não sanitários, com reuso para fins urbanos.   <br><b>(NMP)</b> - Número Mais Provável.<b>",False,False,,,,True,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,
12921,Resolução CONAMA 274/2000 - Balneabilidade,25/2019,Água da praia,2019-01-15 00:00:00,2019-01-15 00:00:00,True,446,240,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,02L - Posto 2 - Entre os Postos dos Bombeiros 07 e 08 - Fortaleza/CE,Resultado para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2019-01-30 10:03:57.195578,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,562251.0,9584014.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,10:43:00,11:30:00,propria,25.0
13006,"ART. 24º. Efluentes não sanitários, lançamento em Rede coletora de esgoto.",63/2019,Efluente não sanitário tratado,2019-02-11 00:00:00,2019-02-11 00:00:00,True,6,9.5,True,8,30.9,True,494,0.3,True,456,19.2,True,495,1.8,True,493,ND,True,417,12,True,13,0.032,True,496,1.2,False,0,,True,338394,Ressolução COEMA Nº 02/2017,Saída final da E.T.E.,"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos pela Resolução COEMA Nº 02/2017. Artigo 24º.",False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,15,2019-02-25 15:11:35.344499,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões estabelecidos pela Resolução COEMA N.º 02/2017, Art. 24º, para efluentes não sanitários, com lançamento em rede pública coletora de esgoto. <br> <b> (ND) </b> - Não Determinado.",True,True,,,,True,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,11:50:00,16:00:00,Licenciamento,
13052,Resolução CONAMA 274/2000 - Balneabilidade,109/2019,água da praia,2019-02-26 00:00:00,2019-02-26 00:00:00,True,446,2200,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,"11L - Posto 11 - Farol, Fortaleza/CE",Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2019-03-13 14:58:08.897502,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,559135.0,9590027.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,10:00:00,11:00:00,propria,25.0
13229,Resolução CONAMA 274/2000 - Balneabilidade,296/2019,água da praia,2019-04-29 00:00:00,2019-04-29 00:00:00,True,446,79,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,05L - Posto 5 - Entre a Praça 31 de Março até Posto dos Bombeiros 04 Fortaleza/CE,"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos  Resolução CONAMA 274/2000",False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2019-05-03 17:18:14.802861,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,561424.0,9585578.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,11:40:00,12:20:00,propria,25.0
13314,Potabilidade,354/2019,Água  tratada.,2019-05-21 00:00:00,2019-05-21 00:00:00,True,71,7.5,True,72,13,True,75,1.1,True,96,3.2,True,76,168.3,True,78,Ausente,True,79,Ausente,True,80,168.3,True,82,279.4,True,83,48.2,True,313627,"pela Portaria de Consolidação Nº 5, de 28/09/2017, Anexo XX, do Ministério da Saúde","Torneira do reservatório de distribuição da ETA, localizada no Alto do Boqueirão, s/n, na sede do município de Quixeramobim/CE","Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos pela Portaria de Consolidação Nº 5, de 28/09/2017, Anexo XX, do Ministério da Saúde.",True,84,38.7,True,86,138,True,87,57.7,True,90,14.4,True,91,0.001,True,92,0.4,True,93,0.17,True,94,112.9,True,95,0.19,True,99,60,25,2019-06-06 10:55:08.134095,1.0,True,103,56.1,True,565,Ausente,False,0,,False,0,,False,0,,"Padrões de potabilidade estabelecido pela Portaria de Consolidação, Nº 5, de 28/09/2017, Anexo XX, do Ministério da Saúde   <b>(NMP)</b> - Número Mais Provável",True,True,,,,True,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,10:25:00,13:45:00,Licenciamento,
13331,Água doce Classe 2 - Ambiente Lótico,339/2019,Água do rio Pacoti,2019-05-14 00:00:00,2019-05-14 00:00:00,True,105,6.9,True,106,6.7,True,107,ND,True,108,23.2,True,109,0.8,True,110,Zero,True,111,0.63,True,112,Zero,True,116,1,True,117,4.1,True,",",para Classe 2 pela Resolução CONAMA 357/05,Bacia Metropolitana - Nascente do rio Divisa municipal entre Guaramiranga e Pacoti (CE-065). Guaramiranga/CE,"Dentre as análises efetuadas, a amostra apresentou os parâmetros <b>OD e Fósforo Total </b> em desacordo com os padrões estabelecidos  pela Resolução CONAMA n° 357/05 para águas doces, Classe 2.",True,94,318,True,119,30.1,True,120,ND,True,156,0.136,True,122,ND,True,209,42.7,True,76,89.1,True,78,Ausente,True,79,Ausente,True,80,89.1,25,2019-07-03 14:32:19.959579,0.0,True,538,0.15,True,517,ND,True,184,131.7,True,102,272,True,441,25.6,"Padrões estabelecidos pela Resolução CONAMA n° 357/05 para águas doces, Classe 2. <b>(NMP)</b> - Número mais provável.<b>(ND) </b>- Não determinado.",True,True,504751.0,9533009.0,,True,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,10:19:00,14:30:00,propria,20.0
13338,Resolução CONAMA 274/2000 - Balneabilidade,366/2019,água da praia,2019-05-22 00:00:00,2019-05-22 00:00:00,True,446,3500,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,"15C - Posto 15 - Entre a Volta da Jurema até foz do Riacho Maceió, Fortaleza/CE",Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2019-06-13 16:23:34.341793,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,556513.0,9588294.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,11:25:00,13:00:00,propria,25.0
13365,Resolução CONAMA 274/2000 - Balneabilidade,390/2019,água da praia,2019-05-27 00:00:00,2019-05-27 00:00:00,True,446,>16000,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,15C - Posto 15 - Entre a Volta da Jurema até foz do Riacho Maceió,Para avaliação do interessado,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2019-06-17 11:44:58.015354,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,556513.0,9588294.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,10:05:00,12:30:00,propria,25.0
13400,Água doce Classe 2 - Ambiente Lótico,356/2019,Água do rio Mundaú,2019-05-21 00:00:00,2019-05-22 00:00:00,True,105,6.6,True,106,6.8,True,107,ND,True,108,24.8,True,109,0.3,True,110,0.003,True,111,0.19,True,112,5,True,116,6.8,True,117,4.75,True,",",para Classe 2 pela Resolução CONAMA 357/05,Bacia do Litoral - Distrito de Mundaú. Nascente localizada no Sítio São Luiz. Uruburetama/CE.,"Dentre as análises efetuadas, a amostra apresentou o parâmetro <b>Fósforo Total </b> em  desacordo com os padrões estabelecidos pela Resolução CONAMA nº 357/05 para águas doces, Classe 2.",True,212,109,True,119,18.4,True,120,ND,True,310,0.18,True,122,78,True,538,0.05,True,517,ND,True,184,48.6,True,102,180,True,274,16.4,25,2019-08-02 16:15:27.602521,0.0,True,513,27.2,True,76,31.6,True,78,Ausente,True,79,Ausente,True,80,31.6,"Padrões estabelecidos pela Resolução CONAMA nº 357/05 para águas doces, Classe 2. <b>(NMP)</b> - Número mais provável. <b>(ND)</b>- Não Determinado.",True,True,431878.0,9601534.0,,True,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,12:30:00,08:40:00,propria,20.0
13427,"ART. 11º. Efluentes não sanitários, lançamento direto em corpo hídrico:",569/2019,Efluente não sanitário tratado,2019-06-18 00:00:00,2019-06-18 00:00:00,True,16,7.4,True,8,28.7,True,477,Ausência,True,473,ND,True,13,0.003,True,147,2,True,25,17.4,True,261,Zero,False,0,,True,490,0.21,True,344310,Ressolução COEMA Nº 02/2017,Saída do Sistema Separador de Água e Óleo - S.A.O.,"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos pela Resolução COEMA Nº 02/2017, Artigo 11º.",True,497,12,False,0,,False,0,,True,104,< 18,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,15,2019-07-08 11:26:46.050894,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões estabelecidos pela Resolução COEMA Nº. 02/2017, Art. 11º, para efluentes não sanitários, com lançamento direto em corpo hídrico.   <br><b>(NMP)</b> - Número Mais Provável.<b> (ND)</b> - Não Determinado.",True,True,,,,True,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,09:45:00,11:10:00,Licenciamento,
13576,"ART. 24º. Efluentes não sanitários, lançamento em Rede coletora de esgoto.",715/2019,Efluente não sanitário tratado,2019-07-09 00:00:00,2019-07-09 00:00:00,True,6,7.5,True,8,28.1,True,494,Zero,True,456,4.4,True,495,130.2,True,493,ND,True,417,51,True,13,0.894,True,496,4,False,0,,True,349820,Ressolução COEMA Nº 02/2017,Saída do Sistema Separador de Água e Óleo - S.A.O.,"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos pela Resolução COEMA Nº 02/2017, Artigo 24º.",False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,15,2019-08-01 11:03:27.045797,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões COEMA da Resolição N.º 02/2017, Art. 24º. para efluente não sanitário, com lançamento em rede pública coletora de esgoto. <br> <b> (NMP)</b> - Número Mais Provável. <b> (ND) </b> - Não Determinado.",True,True,,,,True,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,09:10:00,11:07:00,Licenciamento,
13649,Resolução CONAMA 274/2000 - Balneabilidade,594/2019,Água de praia,2019-06-24 00:00:00,2019-06-24 00:00:00,True,446,130,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,22O - Posto 22: Entre a Rua Padre Mororó e a Av. Alberto Nepomuceno - Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2019-08-02 15:04:07.333631,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,552053.0,9588864.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,09:43:00,12:30:00,propria,
13657,Resolução CONAMA 274/2000 - Balneabilidade,841/2019,água da praia,2019-07-26 00:00:00,2019-07-26 00:00:00,True,446,<18,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,54OE - Taíba (Paraipaba),"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos  Resolução CONAMA 274/2000",False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2019-08-02 16:06:55.848427,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,511576.0,9612496.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,08:20:00,10:20:00,propria,25.0
13669,Resolução CONAMA 274/2000 - Balneabilidade,599/2019,Água de praia,2019-06-24 00:00:00,2019-06-24 00:00:00,True,446,9200,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,27O - Posto 27: Entre a Rua Seis Companheiros e a Rua Francisco Calaça - Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2019-08-05 08:53:30.597107,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,547504.0,9590928.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,10:06:00,12:30:00,propria,
13707,Resolução CONAMA 274/2000 - Balneabilidade,751/2019,água da praia,2019-07-11 00:00:00,2019-07-12 00:00:00,True,446,20,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,66OE - Preá (Cruz),"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos  Resolução CONAMA 274/2000",False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2019-08-05 16:49:01.168846,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,342736.0,9689042.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,17:50:00,09:30:00,propria,25.0
13769,Resolução CONAMA 274/2000 - Balneabilidade,863/2019,Água de praia,2019-07-29 00:00:00,2019-07-29 00:00:00,True,446,2400,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,13C - Posto 13: Entre o Monumento do Jangadeiro e a Praia dos Botes - Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2019-08-12 11:20:57.025301,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,557813.0,9588604.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,11:46:00,14:00:00,propria,
13870,Resolução CONAMA 274/2000 - Balneabilidade,686/2019,água da praia,2019-07-08 00:00:00,2019-07-08 00:00:00,True,446,22,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,05L - Posto 5 - Entre a Praça 31 de Março até Posto dos Bombeiros 04 Fortaleza/CE,"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos  Resolução CONAMA 274/2000",False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2019-08-22 16:31:25.121288,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,561424.0,9585578.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,11:30:00,12:30:00,propria,25.0
14050,Resolução CONAMA 274/2000 - Balneabilidade,954/2019,água da praia,2019-08-12 00:00:00,2019-08-12 00:00:00,True,446,<18,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,16C - Posto 16 - Entre o Espigão da Desembargador Moreira até a Volta da Jurema. Fortaleza/CE,"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos  Resolução CONAMA 274/2000",False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2019-09-17 16:22:09.649836,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,556043.0,9588132.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,10:26:00,12:30:00,propria,25.0
14123,Resolução CONAMA 274/2000 - Balneabilidade,1103/2019,água da praia,2019-09-02 00:00:00,2019-09-02 00:00:00,True,446,>16000,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,14C - Posto 14 - Entre a foz do Riacho Maceió e o Monumento dos Jangadeiros. Fortaleza/CE,Para avaliação do interessado,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2019-10-10 16:44:05.50558,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,557148.0,9588970.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,11:23:00,13:20:00,propria,25.0
14193,Convênio com Pref. Municipal de Jijoca de Jericoacoara - Programa Bandeira Azul,1417/2019,Água da Praia da Malhada,2019-10-10 00:00:00,2019-10-11 00:00:00,False,0,,False,0,,True,568,<10,True,569,185,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,383464,Resolução CONAMA 274/2000,"Em frente a Casa Ank, entre o serrote e a área de pedras","Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos pelo Programa Bandeira Azul / Instituto Ambientes em Rede",False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,10,2019-10-14 16:51:31.077688,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Padrões estabelecidos pelo Programa Bandeira Azul / Instituto Ambientes em Rede,True,True,331305.0,9691433.0,,False,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,16:00:00,08:00:00,Outros,25.0
